1,31.83004082515072,31.765443247682466,227.00564654062538,207.86153203647947,47.52109743459287,56.90023966497134,84.70066495854597,308.9800889300803,101.17669299637666
1,16.976018358744092,16.94157750505686,121.06968130739587,110.85949341664887,25.344588070631875,30.34679559767312,45.17369367298572,164.7893863019828,53.96089873851905
1,30.70346932233289,42.802669111623,218.48988275096247,203.01964195687708,46.04884909473948,51.2144954594983,91.79439015392154,307.2852260150016,104.26917391599521
1,30.007173067546628,37.923983945952884,227.08629374128859,199.98443815143716,46.778905451603755,46.97653069600945,83.84581273955011,308.61771796719756,108.76274130022482
1,16.00382415697015,20.226134274963,121.11269267706098,106.65837855094698,24.948746082840618,25.054146992644878,44.71777364693826,164.59612611621185,58.00679435611125
1,30.013175683792618,39.868414287692936,226.57729481214903,199.27836904771303,47.29524104634684,47.3814578811756,85.45053881751426,308.83660133952225,109.68759060154014
1,16.00702680104029,21.26315477717121,120.84123292224868,106.28179868901874,25.224126913145597,25.270115527261336,45.57362215556275,164.7128634383224,58.50005572628258
1,38.51283970617933,33.75388105868519,213.61913640706928,200.28122383661258,47.987951955074976,70.55173665477439,98.14613795941916,309.42201904909854,109.16305680234605
1,20.5401790885653,18.002071679418574,113.93020891825802,106.81666457746053,25.593585760035367,37.62759697343791,52.344616039444084,165.02509027145467,58.22029860363933
2,39.446222487108656,240.0380031967636,92.71439851155279,233.86674249504168,50.46317794064278,74.18867773505335,314.2182986644142,302.32239473330134,76.56127550674974
2,21.03798897564132,128.02027342608613,49.44768219211249,124.72892976335244,26.913695792429664,39.56730188601621,167.58310472104384,161.23862422660525,40.83269315517045
2,41.57996127929363,239.86238722302554,92.95343952088103,229.53357841888854,51.37325217881286,73.5573821480432,313.41888842576867,299.24740379186125,75.71593048090105
2,22.175983724332074,127.92660416309178,49.575169915505754,122.41791496287485,27.399068523577732,39.23061204152476,167.15674634219596,159.59862082273105,40.38182749308447
2,38.28867152336136,242.65687911872794,92.45729572491939,234.10596129493456,49.99680295927879,71.51988070983566,314.1545869620121,301.6450809052671,76.43504074368995
2,20.420623058229445,129.41700514785546,49.310556920510564,124.85651911611392,26.664961039960414,38.1439393568288,167.5491190210179,160.87737961623165,40.765348579689814
2,17.88548236526759,129.32146938388578,48.67769789328286,124.70801943342202,27.99166064180234,41.5897467154789,170.89906608757343,165.03005062700163,43.65215254531405
2,33.30788989295098,241.12321048916792,92.65021339114872,233.95803214581812,50.0878762796091,77.24596114518741,318.2732009182624,308.03495861668785,79.70793245996151
2,17.76420058834739,128.59905733442926,49.41345342002582,124.77762214315273,26.71354042539238,41.197848981261004,169.7457218590893,164.28532560178596,42.510906518534675
3,209.5687394432592,54.25944935177273,80.5302618369693,228.71734007345603,91.60724272735968,299.9280345290095,331.2872449599793,318.76869291839364,103.25763421211316
3,111.7699990679783,28.938376020653735,42.949479542959345,121.98258355555197,48.85719612125849,159.96162332962476,176.6865369670038,170.00997516483488,55.070745608698324
3,209.59519076081287,54.3137541897083,79.80337649379175,227.95479348954427,91.4161893953388,300.0928555974727,331.31569408892955,317.4594959668092,103.44117507006689
3,111.78410580738014,28.967336933100928,42.56181016582364,121.57590233082044,48.75530054078031,160.0495261514989,176.70170575069736,169.31173380836356,55.16861538175536
3,116.18677888702709,24.557847939990502,42.654488348017786,122.39499220547984,48.68286517080331,164.15919433782952,176.99973780542916,169.79580742371832,55.96375909011728
3,214.88806863608184,49.30356561247992,80.45815385303351,227.99958358721767,91.28442632687252,305.04635774398247,331.6585127727773,317.2640895727077,105.75745533976728
3,114.60697142907591,26.29523658223165,42.911015782347,121.59978167040504,48.685039333919654,162.69140455549532,176.8845552043696,169.2075303495592,56.40399183111582
3,210.18656539872168,53.163113474587064,81.04749027304395,234.14092872279215,91.11649633361588,299.67826736601364,331.9455766568241,321.13107576903224,103.6118774935231
3,112.09951112621768,28.353659866720292,43.22533499983217,124.87516162752345,48.59546841074713,159.82842324783041,177.03765670824734,171.2699199663637,55.25968444368437
3,209.9404349729266,54.37878777618774,81.2757186136959,231.89556032263914,90.9928932181663,299.4227682634821,332.6060601307594,321.85758260871165,103.07116818306875
3,111.96822967345265,29.002022545793448,43.34704853932927,123.67763305798334,48.529548557797185,159.69214714099988,177.3899042378371,171.65738096725983,54.97129169190067
4,97.15685855189221,54.1068452826874,75.32775298838087,226.06553196201614,249.57580331038633,316.3544209872454,320.01246065673485,304.29830934795933,89.12256328192363
4,51.81699432333671,28.85698569225447,40.17480485932142,120.56829832044991,133.1070979391195,168.7223623137559,170.67331642098452,162.29243825238675,47.53202562762326
4,85.68880708593785,47.945509424350725,88.2694705350587,216.24206558541036,248.1840572622711,299.845145351501,319.9195367350824,295.26910496953656,89.51072827722406
4,45.700700707909775,25.57093137207325,47.07705708615073,115.32910172155161,132.36483387073102,159.91741697701974,170.62375748617023,157.47685802476624,47.739058120839935
4,84.84963022026349,58.291294610849754,82.19456196160681,226.78037057503812,249.27985728587942,299.86376472964776,321.35294047527213,299.1789992783029,83.99145330966425
4,45.25313561807263,31.088689672911542,43.83710404317179,120.94953551971534,132.94925943999024,159.92734195000583,171.388237686412,159.56213700173365,44.79544282424052
5,90.27110000759649,54.70625658287827,76.07922341401903,150.43837728620397,262.1520079659294,317.15689001065294,323.08425527965966,306.22376417338484,219.40457189579163
5,48.1445870881757,29.176676280416277,40.5755786868834,80.23380655449347,139.81440521910187,169.15034482530316,172.31160764647515,163.31934293009544,117.01576704014013
5,88.89123707550952,50.14442762239269,76.63812930624336,146.84788144571718,262.3745377279475,308.96960172020823,322.6519821583524,301.3546179183974,216.3824743775512
5,86.94633897420367,51.484110236418864,77.12164097171558,141.8110717714989,274.1425395386728,323.4519363279092,340.2528033864419,315.9512416266917,232.83135627212476
5,46.37137926989844,27.458208073909038,41.13154150239174,75.63257196212909,146.20935963638075,172.50770386085168,181.46816776458923,168.50733429899014,124.1767227154268
5,86.75257830975725,50.530508979709396,76.58965642611086,143.0417254632417,265.7680437852948,310.0661402618883,327.72113525097814,303.1044436587048,218.39611699278095
5,46.268032654059944,26.94961334497515,40.84781728830788,76.28892382349531,141.74297059946525,165.3686225942609,174.78462022363476,161.65571546456053,116.47793276684439
5,87.62220245934256,48.56264378213325,76.54191731690406,143.23641169399954,270.0818718544349,311.3661057926591,330.8910404812555,305.5819667980631,218.77391445132665
5,46.7318368788696,25.90008139583571,40.82236335724696,76.3927612141981,144.04366963754907,166.06192953460953,176.47522786954008,162.97706039620556,116.67942997366879
6,25.650992481020445,26.445497384139973,6.588931882825333,29.820279394918554,99.04332991311378,110.00303370532752,96.70397546805833,100.9504323158541,81.08326385623829
6,27.02328351719618,27.86028046703196,6.941436000335173,31.415612550571097,104.34192946060476,115.88796440804988,101.87744486900284,106.35106654254243,85.42102904254263
6,24.19828257970519,25.175740819933527,4.268840272886061,27.63616822567632,99.89585497881316,107.60920082375372,96.42722323538005,98.22656467791852,80.83439786621723
6,25.388333330246827,26.413893744582786,4.478784988771054,28.995331889629696,104.80875752270639,112.90143432759889,101.16953556427747,103.05736114831092,84.80985153811518
6,28.951655839073183,16.184518497081186,7.556009710996297,11.227026188926787,111.53398408630653,108.59706991381955,106.61667334463074,103.87854303806103,99.48083699573571
6,33.23597860745612,18.57952685266169,8.674175201995846,12.888410104973039,128.03901485029687,124.66749127387969,122.3940196742207,119.25069868815726,114.20222178907883
6,27.900338836668755,20.579382878185854,2.940222988826274,9.016453854511866,107.8765760223561,112.06592882171724,104.52366161879405,107.24967740620936,98.23404440997619
6,2.4394243590275315,96.27487820597558,29.07367321940884,6.9927825424301115,169.59492714515588,171.57806906028813,259.79951002101905,231.7907608437253,235.76295227981237
6,1.696987232650256,66.97383140007098,20.22515800624629,4.864548017841331,117.97907314488711,119.35864908183618,180.73008979178832,161.2457516779745,164.0090077806346
6,3.5476011308085678,28.78143344635289,13.849361060555102,21.396844753715236,166.65186488507896,165.44855220231702,191.7238382255342,205.57318084696962,185.48720529199676
6,2.467916133651681,20.02187098087268,9.634340462904534,14.88476098853064,115.93173171686416,115.09463338415975,133.3730993162755,143.0074269785992,129.03458015715287
6,42.727071759834715,89.61935181367866,41.01121534202497,26.015023462026303,172.1489731521298,129.60190297213825,217.6154190381687,182.50317862510101,203.10228317330436
6,29.72317496924274,62.34390759246502,28.529546773096616,18.09740729905189,119.755800112946,90.15784492455975,151.38464849154926,126.95872983650939,141.28853703696646
6,21.97031440368017,68.40606640684196,20.776205730501477,9.042929998237168,110.14930113423516,88.44005099986245,155.32075944127206,135.0786557155604,142.62271178625173
6,16.700604873400096,16.257472431036014,20.229061046111873,6.030342146833388,145.98031924797553,129.30871608728174,145.26466821114792,164.6700611091319,170.00916865659954
6,11.61782017200721,11.3095580258355,14.072382713566773,4.195015635112195,101.55152743676443,89.95388188779637,101.05368766373569,114.55308074962326,118.26723931956435
6,1.1524248143147566,13.310075915746319,32.51599596401749,37.55192994345281,138.0158675569682,137.24426668623892,124.66590606508457,155.5612734408709,120.0267927956932
6,3.086367761217167,17.37998009151597,35.15094619175106,7.7472278991164005,141.61349308579886,144.68694013832743,128.06361337909317,162.41690197425118,161.06049723396762
6,2.1470498563921008,12.090427108550896,24.452837945887904,5.389361942687533,98.5137338958935,100.65179438355051,89.08772988397891,112.98567712600527,112.04209083725668
6,3.0806003901009453,35.413112409680956,100.67289885264604,0.8790348748289972,141.50655633936063,144.57308962107373,111.91343949356,212.37898461189377,213.0418370331152
6,2.1430148299706175,24.635186856233094,70.03331504680006,0.611489763246219,98.4393578250882,100.57258765138532,77.85284492218207,147.7419124511558,148.20301658150342
6,2.8729675594509314,47.1037984898469,91.06392128995682,27.698978357935573,139.8633032104769,142.7360784785115,101.31887963250573,191.2819779282122,215.8105497094742
6,1.9985927028395478,32.76787131712761,63.3488263325872,19.268849770509508,97.29621625590934,99.29467506635622,70.48270111749864,133.06573703711288,150.12907917445762
1,3.13815156974615,18.18250425213934,16.99859243740705,14.035850113336698,33.25849813307233,35.840685750661876,18.760454064396043,4.8700029680518915,15.888284044039944
1,2.183061144094492,12.64869310741035,11.82510105959346,9.764084252562114,23.1363306263012,24.932636977482055,13.050741603324251,3.387831562885241,11.05273849305981
1,20.969504566125195,16.263572761772608,3.8067562397407766,4.897120013023019,3.2863796711417286,18.1774082996947,13.585041441785831,17.274827447314724,13.57738164876394
1,14.587502377388539,11.313798225361905,2.6481779979490803,3.4066748400365885,2.2861770951013485,12.645176152100346,9.450464407031065,12.017269343525147,9.44514338909323
4,10.138613273923035,13.66197331363673,0.694761098627164,11.92805003016067,116.89686101399147,111.1799725351065,121.02547331115619,120.6360389182345,132.50829175711038
4,7.05294358317685,9.503974144770163,0.4833048763668191,8.297773583015486,81.3195573293775,77.34259395038312,84.19162819379007,83.92072429618383,92.17968266466116
6,7.7916043244544095,15.78384655227144,45.2841047405363,5.590722578185604,10.605373215299947,18.385286118146585,29.69073856892151,33.97329024874624,33.15319506091093
6,5.420251723129652,10.98006971669058,31.501970596943405,3.8891924133268154,7.377648523127902,12.78976789812428,20.654427107238067,23.633588192329793,23.06308675851438
6,4.924759619539899,13.258112459563103,30.042496899171216,5.873368323666023,13.60940960764625,8.836073369824817,16.943624754924393,14.643558838924164,17.723594114005017
6,3.425938706909314,9.2230405558817,20.899133988584186,4.085807444584106,9.467426262602428,6.146827463898756,11.786874546728226,10.186824107267531,12.329443694220972
6,2.1436949960434455,7.294690655040287,36.79421214331367,12.026627938175135,33.22331944234847,31.328119859704675,38.61654983587999,2.890801072597879,12.345058517158817
6,1.491272197247647,5.074568769278587,25.595977458273744,8.366353103663458,23.11187685179366,21.79347356102075,26.863687268877044,2.010988960134718,8.587866623831845
3,6.70974455384811,9.524493980375551,47.653683654071806,21.080720747318697,16.622667827129074,15.091285642023635,10.490793122014292,50.25313533925956,29.235456812027834
3,4.667636716203588,6.625741482407338,33.150379773993365,14.664840607744466,11.563596992360475,10.498286390921203,7.297937936975492,34.95869770934079,20.33771286706638
3,4.79695378322414,4.463654272101385,17.96498479132499,17.148957791947126,38.12809012185351,35.14800722740342,30.68836955105705,18.440699920877243,33.53116786214709
3,3.3370034857125335,3.1051412863341565,12.497388503718632,11.929706181193998,26.523888659432384,24.45078755228546,21.348440510565265,12.828300502327854,23.326016743227445
3,112.58056693438286,11.831728513496715,110.9884289104258,49.410650950345804,177.4405432520724,66.22467542064723,56.849590722674854,167.74838252658685,122.81841180765633
3,78.31692572683575,8.230774463111892,77.20935087928856,34.37262464184532,123.43690001561025,46.06933346192225,39.54753317376743,116.69452784283607,85.43889687339006
2,0.762097958324536,0.11967000547250707,99.61816370001536,49.16348997239182,67.49067901632658,66.73282060811393,66.61422342917173,164.40161909798468,119.60541685162846
2,0.5301488788558637,0.08325886627758886,69.29960112700913,34.20069231800168,46.950038243551326,46.42283999624338,46.34032973197337,114.36635731160041,83.20377906645561
2,0.13719801771348936,22.054756461310202,89.67001431027845,5.589374345254503,28.101287763648905,28.23762617731717,50.28127855184847,109.3672021435944,111.80819633805368
2,0.09544102385163336,15.34244734421993,62.379141468730154,3.8882486678919044,19.548709356867096,19.643552947423583,34.9782751975248,76.08153859599453,77.77961309661397
2,0.0889544229130491,13.273218982241055,46.70856777742519,11.556621773920227,45.45548780464258,45.543525910160035,58.80979476260451,53.026333119246246,60.1078874810935
2,0.06189264482095338,9.233535124721701,32.49290710115168,8.039403371045212,31.621211742208743,31.68246573288204,40.91116550950243,36.88788248115768,41.814190551693265
